filename,num_vesicles,area_vesicles,area_percent
WellJ03_PointJ03_0002_ChannelNile Red_Seq0638.ome.tiff,62,131637.4445743927,0.12553924996794957
WellF09_PointF09_0003_ChannelNile Red_Seq0295.ome.tiff,19,37135.195961758145,0.035414882623441835
WellK12_PointK12_0002_ChannelNile Red_Seq0678.ome.tiff,0,0.0,0.0
WellG11_PointG11_0003_ChannelNile Red_Seq0355.ome.tiff,1,1590.4312808798327,0.001516753464584191
WellG20_PointG20_0003_ChannelNile Red_Seq0391.ome.tiff,1,346.3605900582747,0.0003303151989538905
WellC09_PointC09_0003_ChannelNile Red_Seq0027.ome.tiff,115,217684.09655989037,0.20759973197926557
WellJ06_PointJ06_0003_ChannelNile Red_Seq0627.ome.tiff,1,1520.53084433746,0.0014500912135481452
WellL05_PointL05_0003_ChannelNile Red_Seq0791.ome.tiff,0,0.0,0.0
WellG15_PointG15_0000_ChannelNile Red_Seq0368.ome.tiff,0,0.0,0.0
WellF13_PointF13_0000_ChannelNile Red_Seq0276.ome.tiff,0,0.0,0.0
